Name;SMILES
2,2,4,5,6-pentamethyloctane;CCC(C)C(C)C(C)CC(C)(C)C
2,2,4,6,6-pentamethyloctane;CCC(C)(C)CC(C)CC(C)(C)C
2,3,3,5,7-pentamethyloctane;CC(C)CC(C)CC(C)(C)C(C)C
2,3,3,6,7-pentamethyloctane;CC(C)C(C)CCC(C)(C)C(C)C
2,3,5,5,6-pentamethyloctane;CCC(C)C(C)(C)CC(C)C(C)C
2,3,5,5,7-pentamethyloctane;CC(C)CC(C)(C)CC(C)C(C)C
2,4,5,5,6-pentamethyloctane;CCC(C)C(C)(C)C(C)CC(C)C
3,3,4,5,5-pentamethyloctane;CCCC(C)(C)C(C)C(C)(C)CC
3,3,4,6,6-pentamethyloctane;CCC(C)(C)CC(C)C(C)(C)CC
2,2,3,3,7-pentamethyloctane;CC(C)CCCC(C)(C)C(C)(C)C
2,2,4,5,5-pentamethyloctane;CCCC(C)(C)C(C)CC(C)(C)C
2,3,4,6,6-pentamethyloctane;CCC(C)(C)CC(C)C(C)C(C)C
3,3,4,4,6-pentamethyloctane;CCC(C)CC(C)(C)C(C)(C)CC
2,2,4,5,7-pentamethyloctane;CC(C)CC(C)C(C)CC(C)(C)C
2,2,3,3,4-pentamethyloctane;CCCCC(C)C(C)(C)C(C)(C)C
2,2,3,5,6-pentamethyloctane;CCC(C)C(C)CC(C)C(C)(C)C
2,2,4,4,7-pentamethyloctane;CC(C)CCC(C)(C)CC(C)(C)C
2,3,4,4,7-pentamethyloctane;CC(C)CCC(C)(C)C(C)C(C)C
2,4,4,5,7-pentamethyloctane;CC(C)CC(C)C(C)(C)CC(C)C
3,3,4,4,5-pentamethyloctane;CCCC(C)C(C)(C)C(C)(C)CC
2,2,3,6,7-pentamethyloctane;CC(C)C(C)CCC(C)C(C)(C)C
2,4,4,5,5-pentamethyloctane;CCCC(C)(C)C(C)(C)CC(C)C
2,2,6,6,7-pentamethyloctane;CC(C)C(C)(C)CCCC(C)(C)C
2,2,3,3,6-pentamethyloctane;CCC(C)CCC(C)(C)C(C)(C)C
2,2,3,4,7-pentamethyloctane;CC(C)CCC(C)C(C)C(C)(C)C
2,2,5,5,7-pentamethyloctane;CC(C)CC(C)(C)CCC(C)(C)C
2,3,3,4,6-pentamethyloctane;CCC(C)CC(C)C(C)(C)C(C)C
2,3,3,4,7-pentamethyloctane;CC(C)CCC(C)C(C)(C)C(C)C
2,3,3,5,6-pentamethyloctane;CCC(C)C(C)CC(C)(C)C(C)C
2,3,4,5,7-pentamethyloctane;CC(C)CC(C)C(C)C(C)C(C)C
2,3,5,6,6-pentamethyloctane;CCC(C)(C)C(C)CC(C)C(C)C
3,4,4,5,6-pentamethyloctane;CCC(C)C(C)C(C)(C)C(C)CC
2,2,4,6,7-pentamethyloctane;CC(C)C(C)CC(C)CC(C)(C)C
2,2,5,6,7-pentamethyloctane;CC(C)C(C)C(C)CCC(C)(C)C
3,3,5,5,6-pentamethyloctane;CCC(C)C(C)(C)CC(C)(C)CC
2,2,3,7,7-pentamethyloctane;CC(CCCC(C)(C)C)C(C)(C)C
2,4,4,6,6-pentamethyloctane;CCC(C)(C)CC(C)(C)CC(C)C
2,3,3,4,5-pentamethyloctane;CCCC(C)C(C)C(C)(C)C(C)C
2,3,4,4,6-pentamethyloctane;CCC(C)CC(C)(C)C(C)C(C)C
2,3,4,6,7-pentamethyloctane;CC(C)C(C)CC(C)C(C)C(C)C
2,2,4,7,7-pentamethyloctane;CC(CCC(C)(C)C)CC(C)(C)C
2,2,3,5,5-pentamethyloctane;CCCC(C)(C)CC(C)C(C)(C)C
2,2,3,6,6-pentamethyloctane;CCC(C)(C)CCC(C)C(C)(C)C
2,2,5,5,6-pentamethyloctane;CCC(C)C(C)(C)CCC(C)(C)C
2,4,4,5,6-pentamethyloctane;CCC(C)C(C)C(C)(C)CC(C)C
2,4,5,6,6-pentamethyloctane;CCC(C)(C)C(C)C(C)CC(C)C
3,4,4,5,5-pentamethyloctane;CCCC(C)(C)C(C)(C)C(C)CC
2,2,3,4,6,6-hexamethylheptane;CC(CC(C)(C)C)C(C)C(C)(C)C
2,2,4,4,6,6-hexamethylheptane;CC(C)(C)CC(C)(C)CC(C)(C)C
2,3,3,5,5,6-hexamethylheptane;CC(C)C(C)(C)CC(C)(C)C(C)C
2,2,3,5,5,6-hexamethylheptane;CC(C)C(C)(C)CC(C)C(C)(C)C
2,2,3,3,4,5-hexamethylheptane;CCC(C)C(C)C(C)(C)C(C)(C)C
2,3,4,4,5,5-hexamethylheptane;CCC(C)(C)C(C)(C)C(C)C(C)C
2,2,3,3,5,6-hexamethylheptane;CC(C)C(C)CC(C)(C)C(C)(C)C
2,2,3,4,5,6-hexamethylheptane;CC(C)C(C)C(C)C(C)C(C)(C)C
2,3,3,4,4,6-hexamethylheptane;CC(C)CC(C)(C)C(C)(C)C(C)C
2,2,3,3,6,6-hexamethylheptane;CC(C)(C)CCC(C)(C)C(C)(C)C
2,2,3,5,6,6-hexamethylheptane;CC(CC(C)C(C)(C)C)C(C)(C)C
3,3,4,4,5,5-hexamethylheptane;CCC(C)(C)C(C)(C)C(C)(C)CC
2,2,3,4,4,5-hexamethylheptane;CCC(C)C(C)(C)C(C)C(C)(C)C
2,2,4,4,5,5-hexamethylheptane;CCC(C)(C)C(C)(C)CC(C)(C)C
2,3,4,4,5,6-hexamethylheptane;CC(C)C(C)C(C)(C)C(C)C(C)C
2,2,3,3,4,6-hexamethylheptane;CC(C)CC(C)C(C)(C)C(C)(C)C
2,2,4,4,5,6-hexamethylheptane;CC(C)C(C)C(C)(C)CC(C)(C)C
2,3,3,4,5,5-hexamethylheptane;CCC(C)(C)C(C)C(C)(C)C(C)C
2,2,3,3,4,4-hexamethylheptane;CCCC(C)(C)C(C)(C)C(C)(C)C
2,2,3,3,5,5-hexamethylheptane;CCC(C)(C)CC(C)(C)C(C)(C)C
2,2,3,4,4,6-hexamethylheptane;CC(C)CC(C)(C)C(C)C(C)(C)C
2,2,3,4,5,5-hexamethylheptane;CCC(C)(C)C(C)C(C)C(C)(C)C
2,3,3,4,4,5-hexamethylheptane;CCC(C)C(C)(C)C(C)(C)C(C)C
2,3,3,4,5,6-hexamethylheptane;CC(C)C(C)C(C)C(C)(C)C(C)C
2,2-dimethyldodecane;CCCCCCCCCCC(C)(C)C
2,4-dimethyldodecane;CCCCCCCCC(C)CC(C)C
2,3-dimethyldodecane;CCCCCCCCCC(C)C(C)C
2-methyltridecane;CCCCCCCCCCCC(C)C
3-methyltridecane;CCCCCCCCCCC(C)CC
2,3-dimethyltridecane;CCCCCCCCCCC(C)C(C)C
2,2-dimethyltridecane;CCCCCCCCCCCC(C)(C)C
2,4-dimethyltridecane;CCCCCCCCCC(C)CC(C)C
2-methyltetradecane;CCCCCCCCCCCCC(C)C
3-methyltetradecane;CCCCCCCCCCCC(C)CC
2,2-dimethyltetradecane;CCCCCCCCCCCCC(C)(C)C
2,4-dimethyltetradecane;CCCCCCCCCCC(C)CC(C)C
2,3-dimethyltetradecane;CCCCCCCCCCCC(C)C(C)C
3-methylpentadecane;CCCCCCCCCCCCC(C)CC
2-methylpentadecane;CCCCCCCCCCCCCC(C)C
2,2,4,4,6,8,8-heptamethylnonane;CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C
2,3-dimethylpentadecane;CCCCCCCCCCCCC(C)C(C)C
2,4-dimethylpentadecane;CCCCCCCCCCCC(C)CC(C)C
2,2-dimethylpentadecane;CCCCCCCCCCCCCC(C)(C)C
2-methylhexadecane;CCCCCCCCCCCCCCC(C)C
3-methylhexadecane;CCCCCCCCCCCCCC(C)CC
2,2-dimethylhexadecane ;CCCCCCCCCCCCCCC(C)(C)C
2,3-dimethylhexadecane ;CCCCCCCCCCCCCC(C)C(C)C
2,4-dimethylhexadecane ;CCCCCCCCCCCCC(C)CC(C)C
2-methylheptadecane;CCCCCCCCCCCCCCCC(C)C
3-methylheptadecane;CCCCCCCCCCCCCCC(C)CC
2,2-dimethylheptadecane;CCCCCCCCCCCCCCCC(C)(C)C
2,4-dimethylheptadecane;CCCCCCCCCCCCCC(C)CC(C)C
2,3-dimethylheptadecane;CCCCCCCCCCCCCCC(C)C(C)C
3-methyloctadecane;CCCCCCCCCCCCCCCC(C)CC
2-methyloctadecane;CCCCCCCCCCCCCCCCC(C)C
2,4-dimethyloctadecane;CCCCCCCCCCCCCCC(C)CC(C)C
2,3-dimethyloctadecane;CCCCCCCCCCCCCCCC(C)C(C)C
2,2-dimethyloctadecane;CCCCCCCCCCCCCCCCC(C)(C)C
3-methylnonadecane;CCCCCCCCCCCCCCCCC(C)CC
2-methylnonadecane;CCCCCCCCCCCCCCCCCC(C)C
